,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
823,0,0,1,0,0.33499999999999996,0.04,0.785,0.315,0.33999999999999997,0.14500000000000002,23.5,18.2,0.8240000000000001,0.266,0.3419999999999999,0.138,0.322,0.04,22.0,0.8166666666666668,0.3433333333333332,0.3433333333333333,0.09,0.3066666666666666,0.0533333333333333
824,1,1,3,6,0.35,0.06,0.81,0.32,0.32499999999999996,0.11,20.5,19.0,0.792,0.362,0.366,0.124,0.334,0.064,17.333333333333336,0.8499999999999999,0.4766666666666667,0.3883333333333333,0.1149999999999999,0.3533333333333333,0.07
825,0,0,6,3,0.39,0.075,0.735,0.36,0.33499999999999996,0.09,18.5,21.0,0.7699999999999999,0.29,0.3359999999999999,0.098,0.302,0.072,21.5,0.7333333333333334,0.3433333333333334,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
826,1,1,2,5,0.495,0.034999999999999996,0.855,0.46499999999999997,0.42500000000000004,0.18,15.5,16.6,0.8400000000000001,0.408,0.412,0.146,0.384,0.036,18.33333333333333,0.8433333333333334,0.49,0.3966666666666666,0.1133333333333333,0.3666666666666667,0.06
827,0,0,5,2,0.415,0.09,0.845,0.385,0.35,0.155,21.0,18.8,0.844,0.348,0.4519999999999999,0.13,0.414,0.0679999999999999,21.0,0.8633333333333333,0.43,0.38,0.1466666666666667,0.36,0.06
828,1,0,0,6,0.435,0.035,0.88,0.42000000000000004,0.41500000000000004,0.135,14.5,19.2,0.882,0.368,0.418,0.132,0.3899999999999999,0.072,24.166666666666664,0.825,0.4566666666666666,0.3866666666666666,0.1133333333333333,0.365,0.08
829,0,1,6,0,0.33499999999999996,0.05,0.8,0.3,0.32,0.135,26.5,19.2,0.7659999999999999,0.2779999999999999,0.33,0.092,0.29,0.074,21.5,0.7333333333333334,0.3433333333333334,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
830,0,0,3,4,0.36,0.06,0.77,0.325,0.42,0.11499999999999999,14.0,15.4,0.8,0.3999999999999999,0.366,0.1299999999999999,0.336,0.054,18.33333333333333,0.8633333333333333,0.3633333333333333,0.4166666666666667,0.1433333333333333,0.3933333333333333,0.0366666666666666
831,1,1,4,3,0.445,0.05500000000000001,0.93,0.4,0.345,0.11,14.5,16.0,0.8720000000000001,0.3359999999999999,0.348,0.124,0.302,0.06,21.0,0.8333333333333334,0.4366666666666667,0.2933333333333333,0.1333333333333333,0.27,0.04
832,1,0,2,1,0.315,0.02,0.81,0.29000000000000004,0.45999999999999996,0.13,16.5,16.4,0.85,0.3859999999999999,0.424,0.162,0.394,0.044,18.0,0.8133333333333335,0.4766666666666667,0.3733333333333333,0.13,0.35,0.0466666666666666
